,accuracy,loss,val_accuracy,val_loss
0,0.8095213770866394,0.4082058033729522,0.8564447164535522,0.33643303167380617
1,0.8662423491477966,0.31839933617537475,0.8607208132743835,0.33748105503019454
2,0.8771384954452515,0.29232669641432596,0.8713092803955078,0.30707217294459577
3,0.8853360414505005,0.2748429806497092,0.8749745488166809,0.3003504181273526
4,0.8930753469467163,0.25542148568965267,0.8802688121795654,0.29657543970207845
5,0.8999490737915039,0.24067843881741074,0.8782325387001038,0.307007643883254
6,0.9057535529136658,0.22493541297747502,0.8841376304626465,0.3052015315185276
7,0.9129837155342102,0.21020167401390502,0.8812869191169739,0.30640009848916394
8,0.9187881946563721,0.1974146770484093,0.8825086355209351,0.31148392490616306
